,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
249,1506104,Primavera,PA,454.2707070707071,533.5194312796209,486.2748815165877,490.5929292929293,440.7582938388626
250,1506112,Quatipuru,PA,459.78898305084743,530.4780487804878,482.9276422764228,498.4550847457627,465.0406504065041
251,1506138,Redenção,PA,466.4495027124774,530.5200343200343,490.948477048477,492.26107594936707,441.2441012441012
252,1506161,Rio Maria,PA,458.54561403508774,517.9029508196721,482.7340983606557,482.1340350877193,420.0655737704918
253,1506187,Rondon do Pará,PA,463.06646489104116,534.5645235361653,489.38163030998857,499.42857142857144,467.48564867967855
254,1506195,Rurópolis,PA,457.1247787610619,520.0977900552487,477.3958563535911,488.80825958702064,457.34806629834253
255,1506203,Salinópolis,PA,463.9839805825243,545.637728937729,495.2661172161172,500.672427184466,463.4798534798535
256,1506302,Salvaterra,PA,461.2357027463651,535.3150914634147,479.6798780487805,479.40145395799675,454.9085365853659
257,1506351,Santa Bárbara do Pará,PA,457.6553524804178,543.3344743276283,492.4867970660147,497.1697127937337,442.68948655256725
258,1506401,Santa Cruz do Arari,PA,443.57101449275365,502.34520547945203,462.9397260273972,458.10579710144924,434.24657534246575
259,1506500,Santa Izabel do Pará,PA,478.217445054945,555.629595827901,506.53102998696215,504.7470467032967,506.46675358539767
260,1506559,Santa Luzia do Pará,PA,459.75342465753425,537.6765086206897,489.54655172413794,490.9146118721461,459.3103448275862
261,1506583,Santa Maria das Barreiras,PA,449.4433333333333,518.626,462.327,465.5366666666667,403.4
262,1506609,Santa Maria do Pará,PA,469.75816326530617,546.2014388489208,499.09520383693047,502.50892857142856,502.2541966426858
263,1506708,Santana do Araguaia,PA,457.1781710914454,516.0249315068494,477.98273972602743,490.3634218289086,408.16438356164383
264,1506807,Santarém,PA,475.8505688136173,550.8948299539543,505.1896195169238,508.8537250876743,499.5556991679457
265,1506906,Santarém Novo,PA,461.761935483871,535.0,482.0905660377358,499.53999999999996,481.25786163522014
266,1507003,Santo Antônio do Tauá,PA,457.6572265625,530.5288321167883,486.27919708029196,484.90625,446.86131386861314
267,1507102,São Caetano de Odivelas,PA,450.8931558935361,524.8494423791822,474.7695167286245,481.6144486692015,432.0446096654275
268,1507151,São Domingos do Araguaia,PA,465.8140804597701,525.7873626373627,482.61730769230775,487.325,461.53846153846155
269,1507201,São Domingos do Capim,PA,457.60246575342467,526.4854111405836,485.7976127320955,478.9641095890411,438.9920424403183
270,1507300,São Félix do Xingu,PA,462.5707589285715,525.8510548523207,484.373417721519,490.3908482142857,447.63713080168776
271,1507409,São Francisco do Pará,PA,467.3992452830189,541.2910394265233,493.5351254480286,495.4615094339622,510.0358422939068
272,1507458,São Geraldo do Araguaia,PA,457.7475274725275,516.6937662337663,479.1181818181818,482.71153846153845,434.961038961039
273,1507466,São João da Ponta,PA,453.0,541.0058823529412,486.40588235294115,498.99102564102566,448.0
274,1507474,São João de Pirabas,PA,457.3424324324325,535.7935400516797,487.00387596899225,486.1181081081081,454.00516795865633
275,1507508,São João do Araguaia,PA,456.50760869565215,518.859,477.79400000000004,470.30326086956524,423.8
276,1507607,São Miguel do Guamá,PA,463.997264957265,537.7177142857142,491.7122448979592,492.471623931624,475.7877551020408
277,1507706,São Sebastião da Boa Vista,PA,457.04129032258066,532.307,483.15979999999996,488.0275268817204,463.52
278,1507755,Sapucaia,PA,450.7042253521127,514.6272727272727,465.05584415584417,467.6070422535211,389.87012987012986
279,1507805,Senador José Porfírio,PA,451.5075187969925,518.3614864864865,477.1081081081081,482.3413533834587,432.7027027027027
280,1507904,Soure,PA,461.22559808612436,523.399,478.9088888888889,482.04521531100477,477.8222222222222
281,1507953,Tailândia,PA,463.0120626151013,538.6664948453608,491.1543814432989,495.55966850828736,458.6254295532646
282,1507961,Terra Alta,PA,456.29060773480666,536.8243654822335,493.24670050761426,487.4552486187845,460.81218274111677
283,1507979,Terra Santa,PA,455.6005555555556,521.0948453608247,475.42422680412375,489.4433333333333,446.49484536082474
284,1508001,Tomé-Açu,PA,456.5496162280702,526.2071983428275,478.7557224236147,484.0969846491228,437.17244950802694
285,1508035,Tracuateua,PA,458.06488764044946,537.6135135135136,490.9462162162162,488.1721910112359,477.13513513513516
286,1508050,Trairão,PA,452.91279069767444,522.1923913043478,472.26521739130436,485.79767441860463,440.2173913043478
287,1508084,Tucumã,PA,471.51808510638296,539.5694045174538,499.1806981519507,504.49382978723406,457.82340862422996
288,1508100,Tucuruí,PA,475.06361315033513,548.2695769576958,502.86813681368136,504.00810724545164,471.42514251425143
289,1508126,Ulianópolis,PA,464.8704,537.2766666666668,487.9555555555556,499.7928,441.9259259259259
290,1508159,Uruará,PA,461.52590909090907,527.1942973523421,484.95458248472505,488.95840909090913,424.6843177189409
291,1508209,Vigia,PA,463.97888372093024,537.1048458149779,489.8730396475771,493.19897674418604,460.6167400881057
292,1508308,Viseu,PA,453.2476878612717,526.0105405405405,475.4645945945946,482.8699421965318,450.64864864864865
293,1508357,Vitória do Xingu,PA,457.2928813559322,529.6671826625387,484.7207430340557,489.39762711864404,450.5263157894737
294,1508407,Xinguara,PA,466.53491773308957,533.2275921165381,490.84267352185094,491.576508226691,450.4370179948586
295,1600055,Serra do Navio,AP,465.89772727272725,540.5804347826087,480.4391304347826,483.44545454545454,435.6521739130435
296,1600105,Amapá,AP,451.475,500.988785046729,454.0757009345794,465.751,378.8785046728972
297,1600154,Pedra Branca do Amapari,AP,452.0802083333333,524.881308411215,463.56728971962616,473.8020833333333,397.94392523364485
298,1600204,Calçoene,AP,449.19,518.0125925925926,471.4851851851852,468.7292307692308,421.48148148148147
299,1600212,Cutias,AP,432.4886363636364,500.78846153846155,455.11538461538464,471.11590909090904,421.15384615384613
300,1600238,Ferreira Gomes,AP,444.93684210526317,518.31,457.811,475.02736842105264,417.4
301,1600253,Itaubal,AP,458.2,510.4511111111111,466.7,497.6418604651162,453.3333333333333
302,1600279,Laranjal do Jari,AP,458.9357142857143,532.1094488188976,486.90228346456695,488.18436974789915,432.53543307086613
303,1600303,Macapá,AP,473.32844554295843,548.4110726301207,506.835310706511,503.6734834237816,469.1321986938452
304,1600402,Mazagão,AP,444.13200992555835,513.4588505747126,467.816551724138,475.09181141439205,411.4022988505747
305,1600501,Oiapoque,AP,452.8738970588235,518.3246688741722,481.07201986754967,473.47555147058824,408.34437086092714
306,1600535,Porto Grande,AP,458.91806569343066,533.8192307692308,489.6488294314381,485.13558394160583,454.3478260869565
307,1600550,Pracuúba,AP,432.16129032258067,508.27096774193546,467.8677419354839,479.23225806451615,404.51612903225805
308,1600600,Santana,AP,464.4755363984674,538.4715217774643,498.6704990301534,498.068122605364,463.94639393405043
309,1600709,Tartarugalzinho,AP,441.1758620689655,509.47371794871793,461.1775641025641,473.8875862068965,411.79487179487177
310,1600808,Vitória do Jari,AP,442.78274111675125,517.5504716981131,476.4325471698113,483.689847715736,430.2830188679245
311,1700251,Abreulândia,TO,461.85714285714283,510.85,475.72333333333336,453.0357142857143,416.0
312,1700301,Aguiarnópolis,TO,457.32,524.9325,482.7583333333333,482.78416666666664,436.3333333333333
313,1700350,Aliança do Tocantins,TO,474.6,544.0990099009902,492.99900990099013,502.1915789473684,467.9207920792079
314,1700400,Almas,TO,446.04396551724136,504.5953488372093,460.3201550387597,477.6327586206897,403.1007751937984
315,1700707,Alvorada,TO,465.2386138613861,535.6140186915887,490.1130841121495,494.2831683168317,467.4766355140187
316,1701002,Ananás,TO,461.4672897196262,523.4390350877193,479.2785087719298,491.9897196261682,429.56140350877195
317,1701051,Angico,TO,455.9,514.7029850746269,471.82089552238807,484.446875,444.4776119402985
318,1701101,Aparecida do Rio Negro,TO,463.7325842696629,524.2021505376345,478.6172043010753,485.7168539325843,463.01075268817203
319,1701309,Aragominas,TO,453.19150943396227,512.3849557522124,467.7867256637168,481.0764150943396,389.7345132743363
320,1701903,Araguacema,TO,467.7690909090909,533.8017857142858,486.37857142857143,493.33272727272725,470.7142857142857
321,1702000,Araguaçu,TO,470.81808510638297,524.4830000000001,479.207,497.1797872340426,470.2
322,1702109,Araguaína,TO,481.4905104816771,546.6025208830548,507.202714797136,509.3611937910066,486.80489260143196
323,1702158,Araguanã,TO,458.5735849056604,528.4504504504505,488.5486486486487,472.29622641509434,448.1081081081081
324,1702208,Araguatins,TO,472.37002923976604,537.6806896551724,495.487724137931,500.12236842105267,475.00689655172414
325,1702307,Arapoema,TO,459.9670454545454,524.0355555555556,495.8133333333333,498.44204545454545,427.55555555555554
326,1702406,Arraias,TO,452.4948024948025,523.6537572254335,479.67071290944125,478.3039501039501,421.8111753371869
327,1702554,Augustinópolis,TO,474.2726744186046,540.3029023746701,498.9485488126649,500.0883720930232,497.83641160949867
328,1702703,Aurora do Tocantins,TO,468.42857142857144,537.7808219178082,484.70136986301367,493.3585714285714,435.8904109589041
329,1702901,Axixá do Tocantins,TO,466.54791666666665,529.652027027027,486.1,486.78125,447.43243243243245
330,1703008,Babaçulândia,TO,454.065625,514.625,472.4878048780488,480.133125,418.4146341463415
331,1703057,Bandeirantes do Tocantins,TO,447.61739130434785,513.9347826086956,469.39130434782606,474.16521739130434,416.95652173913044
332,1703073,Barra do Ouro,TO,462.8538461538461,516.5977272727273,483.85227272727275,472.5820512820513,424.54545454545456
333,1703107,Barrolândia,TO,458.7584615384615,522.963909774436,477.04060150375943,485.70307692307694,420.6015037593985
334,1703206,Bernardo Sayão,TO,450.48,528.0228571428571,479.1885714285714,481.4630769230769,404.0
335,1703305,Bom Jesus do Tocantins,TO,449.77283950617283,504.77727272727276,463.6511363636364,476.5061728395062,397.27272727272725
336,1703602,Brasilândia do Tocantins,TO,448.41081081081086,502.25,471.13684210526316,467.7729729729729,430.5263157894737
337,1703701,Brejinho de Nazaré,TO,458.22545454545457,521.1563025210083,480.43025210084033,483.20818181818186,493.109243697479
338,1703800,Buriti do Tocantins,TO,470.50265486725664,524.6280991735537,487.1603305785124,499.770796460177,437.5206611570248
339,1703826,Cachoeirinha,TO,459.94,532.8076923076923,493.74615384615385,485.464,470.7692307692308
340,1703842,Campos Lindos,TO,454.4308823529412,535.8291666666667,480.6361111111112,481.1764705882353,486.6666666666667
341,1703867,Cariri do Tocantins,TO,468.68157894736845,552.5477272727272,497.3386363636364,500.61315789473684,489.09090909090907
342,1703883,Carmolândia,TO,465.8458333333333,528.0,495.0877551020408,500.4145833333334,487.7551020408163
343,1703891,Carrasco Bonito,TO,441.37083333333334,503.82115384615383,451.63846153846157,458.3,403.46153846153845
344,1703909,Caseara,TO,434.6548387096774,517.0914285714285,461.9971428571428,448.7096774193548,376.0
345,1704105,Centenário,TO,437.28837209302327,501.9888888888889,458.2377777777778,454.7930232558139,418.6666666666667
346,1704600,Chapada de Areia,TO,466.2625,517.8444444444444,479.73333333333335,490.675,493.3333333333333
347,1705102,Chapada da Natividade,TO,446.62987012987014,497.558024691358,470.0604938271605,461.4922077922078,391.85185185185185
348,1705508,Colinas do Tocantins,TO,483.0485099337748,547.2515648286139,503.2090909090909,508.9243377483443,478.5096870342772
349,1705557,Combinado,TO,453.2328125,512.5186567164179,490.0477611940298,485.240625,431.64179104477614
350,1705607,Conceição do Tocantins,TO,452.16481481481486,523.175,472.7553571428571,465.1129629629629,451.7857142857143
351,1706001,Couto Magalhães,TO,465.7098591549296,538.712,489.4613333333333,492.3352112676057,452.8
352,1706100,Cristalândia,TO,470.16,544.255462184874,497.0268907563025,511.41333333333336,496.47058823529414
353,1706258,Crixás do Tocantins,TO,458.697619047619,534.0159090909091,476.64090909090913,481.097619047619,391.3636363636364
354,1706506,Darcinópolis,TO,452.7882352941176,519.8297297297297,480.1932432432433,478.8882352941177,466.7567567567568
355,1707009,Dianópolis,TO,464.87323600973235,535.2410989010989,493.8373626373626,487.8912408759124,462.02197802197804
356,1707108,Divinópolis do Tocantins,TO,481.0132352941177,556.9159420289855,503.77536231884056,499.2985294117648,466.3768115942029
357,1707207,Dois Irmãos do Tocantins,TO,465.7611111111111,533.9739583333334,476.875,476.53333333333336,402.5
358,1707306,Dueré,TO,474.01025641025643,526.0365853658536,486.40487804878046,496.4538461538462,373.1707317073171
359,1707405,Esperantina,TO,461.8434108527132,523.3792592592592,480.1125925925926,489.4441860465117,436.74074074074076
360,1707553,Fátima,TO,452.66938775510204,483.0628571428571,447.67238095238093,462.71938775510205,421.5238095238095
361,1707652,Figueirópolis,TO,450.77625,526.6841463414634,490.71585365853656,485.50375,436.8292682926829
362,1707702,Filadélfia,TO,456.1333333333333,515.8183673469388,476.91768707482987,473.9929078014184,412.5170068027211
363,1708205,Formoso do Araguaia,TO,474.46642512077295,541.7525,499.02,498.60748792270533,479.95454545454544
364,1708254,Fortaleza do Tabocão,TO,459.7141304347826,523.3591836734694,489.7040816326531,481.35869565217394,409.59183673469386
365,1708304,Goianorte,TO,448.35486725663714,496.7016949152543,468.40423728813556,471.5646017699115,442.3728813559322
366,1709005,Goiatins,TO,451.2936170212766,514.5794392523364,477.1766355140187,488.9553191489362,399.06542056074767
367,1709302,Guaraí,TO,464.3172360248447,533.2955947136563,492.42320117474304,497.3492236024845,449.39794419970633
368,1709500,Gurupi,TO,496.97835420393557,561.4594936708861,518.7706108970831,536.7885509838999,518.6461199779857
369,1709807,Ipueiras,TO,440.6595238095238,434.5823529411765,410.05882352941177,484.2904761904762,388.2352941176471
370,1710508,Itacajá,TO,458.33407407407407,521.7567375886524,475.52624113475173,492.1933333333334,469.50354609929076
371,1710706,Itaguatins,TO,440.4256097560976,500.41428571428577,453.73809523809524,478.4987804878049,418.8095238095238
372,1710904,Itapiratins,TO,452.95454545454544,503.5921052631579,463.1842105263158,476.6060606060606,409.4736842105263
373,1711100,Itaporã do Tocantins,TO,441.2720930232558,492.66956521739127,457.8173913043478,471.13720930232563,419.1304347826087
374,1711506,Jaú do Tocantins,TO,458.86037735849055,529.2929824561404,478.6070175438596,490.8509433962264,429.82456140350877
375,1711803,Juarina,TO,444.5734693877551,493.1519230769231,460.94038461538463,470.20612244897956,366.53846153846155
376,1711902,Lagoa da Confusão,TO,464.9505263157895,524.6754716981131,482.8075471698113,497.7231578947368,413.39622641509436
377,1711951,Lagoa do Tocantins,TO,436.6029850746269,504.1513513513513,470.3797297297297,483.4537313432836,384.5945945945946
378,1712009,Lajeado,TO,465.5904761904762,530.0953846153845,486.9292307692308,489.8809523809524,453.2307692307692
379,1712157,Lavandeira,TO,438.34000000000003,516.59375,473.171875,505.7966666666667,413.75
380,1712405,Lizarda,TO,448.25357142857143,493.0472222222222,451.98055555555555,456.4142857142857,405.0
381,1712454,Luzinópolis,TO,446.1280701754386,513.768253968254,468.53968253968253,485.3157894736842,405.07936507936506
382,1712504,Marianópolis do Tocantins,TO,460.7375,525.2114285714287,478.94000000000005,485.15000000000003,380.57142857142856
383,1712702,Mateiros,TO,428.965,488.1761904761905,440.7714285714286,456.45500000000004,383.8095238095238
384,1712801,Maurilândia do Tocantins,TO,442.01190476190476,500.1869565217391,464.6586956521739,447.89047619047625,362.60869565217394
385,1713205,Miracema do Tocantins,TO,465.83940256045514,530.2592207792208,488.02064935064936,493.1561877667141,444.23376623376623
